created_at,full_text,sentiment
2020-12-22T09:46:39+00:00,"Menarik ya, Prabowo &amp; Sandiaga Uno yang jadi lawan politik Jokowi sekarang jadi menteri di kabinet Jokowi. 
 
 Padahal kalau berantem dgnn teman sendiri adanya spill the tea &amp; gak bakal sapaan sampai akhirat kecuali settingan ðŸ˜…",2
2020-12-22T09:43:34+00:00,"Prabowo - Sandi, capres dan cawapres resmi masuk kabinet Jokowi - Amin sebagai Menteri.",2
2020-12-22T09:41:37+00:00,"informal banget busana yg dipake. kemeja putih + jaket hoodie warna biru terbuka.
 komposisi baru kabinet jokowi.",2
2020-12-22T09:30:42+00:00,"@Mdy_Asamara1701 SANDIAGA UNO UDAH MASUK
 KEJAJARAN KABINET JOKOWI
 VIRAL PUN MENGGEMA..
 .
 Nilai Plus Dan Minusnya Untuk
 Sebuah Perubahan Yang Alon2
 Masalah Rating mah Nanti lah...
 .
 Saksikan Penyanganya Apakah
 Mampu Mengeser Sinetron nya
 Ikatan Cintanya All",2
2020-12-22T09:22:43+00:00,yang diacak acak rambut yang berantakan kabinet jokowi,0
2020-12-22T09:19:33+00:00,Anjir Prabowo - Sandi berkoalisi dalam kabinet Jokowi hahaha ðŸ‘,2
2020-12-22T09:12:25+00:00,"@CNNIndonesia tukang gorengan radikal radikul langsung jadi menteri...
 
 gak punya kapabilitas dan gak punya kompetensi.. pantes kabinet jokowi banyak yg korupsi uang negara.
 
 yang sabar yah ibu pertiwiku...",0
2020-12-22T09:06:23+00:00,Breakingnews live tvone reshuffle kabinet jokowi,2
2020-12-22T08:53:07+00:00,Reshuffle kabinet jokowi nama nama barunya good yaa. Semoga amanah ðŸŒ¹,1
2020-12-22T08:47:28+00:00,gila ini reshuffle kabinet jokowi ga maen2 bungðŸ™‚ðŸ‘,1
2020-12-22T07:01:36+00:00,@RamliRizal Setujulah bang.aku malah cocoknya ruhut seharusnya masuk kabinet jokowi,2
2020-12-22T07:00:22+00:00,@okezonenews Kpk sudah lebih dulu me Reshuffle kabinet jokowi,2
2020-12-22T06:16:48+00:00,"3 nama ini dapat menjadi katalisator tahap 1, untuk kembali menyatukan bangsa yang terpecah.
 
 Pertama Bang @Fahrihamzah 
 Kedua Bunda @fahiraidris 
 Ketiga Bang @fadlizon 
 
 Tentu ada dasarnya pengusulan 3 nama ini menjadi anggota Kabinet @jokowi 
 
 Nanti kita bahas satu persatu yaðŸ™",2
2020-12-22T05:21:06+00:00,Pengusaha nasional itu merupakan sosok populer dan mantan Cawapres. Dengan begitu kabinet Jokowi akan lebih populer nantinya,2
2020-12-22T04:59:54+00:00,"@MardaniAliSera Semoga komolotan PKS tidak masuk daftar kabinet Jokowi.
 Karena rakyat sudah sangat nyaman, damai, dan tentram tanpa ""Persatuan Kaum Somplak""",2
2020-12-22T04:46:45+00:00,"Yg harus di ganti di kabinet Jokowi,biang kegaduhan yg slalu merasa benar&amp;yg berperang di kabinet,itulah jln yg terbaik untuk Indonesia kedepan nya..siapa manusia nya.?kita semua tau,klu memang mau Indonesia terselamat Jan dari semua kehancuran.klu masih mempertahan manusia itu..",0
2020-12-22T02:17:51+00:00,"Selamat hari Ibu,, moga Bu Risama ada masuk di kabinet @jokowi",1
2020-12-21T16:39:19+00:00,"@progjo jadi ingat tv one td sore...
 2 rabu pahing + 2 rabu pon.. 
 2 kartu merah buat kabinet @jokowi 
 Kata demokrat..",0
2020-12-21T11:32:36+00:00,@AirinAirin_NZ Capres dan Cawapres gagal semua masuk kabinet Jokowi hahaha...,2
2020-12-21T10:01:26+00:00,"@VIVAcoid Prabowo aja berbesar hati
 Jadi menhan kabinet jokowi
 Masa ini macam anak ngambek",2
2020-12-21T09:20:21+00:00,"Saat pidato perdana presiden Jokowi 2019-2024, isu Korupsi, HAM n Lingkungan Hidup tdk diangkat.
 
 Artinya isu Korupsi, HAM n Lingkungan Hidup bkn prioritas utama kabinet Jokowi.
 
 Terbukti dgnn kondisi saat ini.",0
2020-12-21T00:13:35+00:00,"@__MV_llestari__ Dia masih trlalu lugu masuk kabinet @jokowi ,mau action takut kena bully netizen +62 yg ganasÂ² dan telah mendunia ðŸ¤£ðŸ¤£",2
2020-12-20T03:57:10+00:00,refly harun adalah barisan sakit hati setelah dipecat dan tidak terpakai oleh kabinet jokowi,0
2020-12-20T02:40:47+00:00,"Tidak ada resiko politik mencopot Mahfud (non partai, non massa) untuk menyelamatkan kabinet Jokowi.",2
2020-12-20T00:28:30+00:00,"@HunterJagar @fadlizon @DPR_RI Setuju.......
 @prabowo sbg ketum Gerindra hrs pecat FZ, kalo tdk mundur aja dr kabinet Jokowi. Jika tdk jgn marah kalo bpk dituduh menggunting dlm lipatan.",0
2020-12-19T15:14:49+00:00,@03__nakula @narkosun Kalau pandai bicara di kabinet jokowi bakalan senasib sama gubernur Indonesia,2
2020-12-18T04:38:52+00:00,3)Kabinet yg stabil dan charming. Kabinet Jokowi now is one of the best line up so far.,1
2020-12-18T04:38:50+00:00,"1-2) So dgnn sendirinya pasaran buruh pun akan berkembang. Ini rakyat akan happy. Rantaian ekonomi yg dibawa 5tu bukan hanya melalui cukai, which Kabinet Jokowi semestinya waive cukai utk tarik Tesla, tp nilai kedatangan Tesla pada rantaian ekonomi yg lebih luas.",1
2020-12-18T04:38:49+00:00,"1)Indonesia adlh pengeluar Nickel terbesar dunia.. Nickel ialah komponen penting utk pembuatan baterai. bila trend dunia kini mula ke arah clean energy terutamanya dlm bidang pengangkutan, Kabinet Jokowi melihat perkara ini sbg satu peluang besar utk jadi Pengeluar Terbesar baterai kereta!",1
2020-12-18T02:58:38+00:00,"Hahahaha mas Qodari dari indobarometer gak punya akun sosial media ya???
 
 Liat apa yang terjadi setelah prabowo masuk kabinet jokowi?
 
 Pendukungnya mayoritas balik badan dan putar haluan...
 
 Karena yg mereka dukung bukan prabowo jadi presiden tp biar jokowi gak menang...",0
2020-12-18T01:00:12+00:00,@OposisiCerdas 2 Anggota kabinet Jokowi terlibat Korupsi...dan ditangkap,0
2020-12-17T10:20:11+00:00,"Jiahahaha..... Dari Klaster Kabinet Jokowi, @mohmahfudmd Peluang Punya Unjuk Gigi di 2024
 
 *gak usah unjuk gigi, mending jahit baju lagi untuk Deklarasi....",2
2020-12-17T06:42:15+00:00,@aufalahdy @sandalista1789 Pernah ga sih ada headline â€œMenteri kabinet Jokowi Korupsi Bansosâ€,0
2020-12-17T05:34:15+00:00,"@YouTube Pak Mahfud, semenjak anda masuk di kabinet Jokowi dan membuat statemen2. anda selalu di hujat, dan saya yakin notabene yg menghujat itu adl yg dulu mengidolakan anda ðŸ™",2
2020-12-17T03:13:45+00:00,"@RamliRizal Kaulah yg sesungguhnya bikin gaduh, makanya kau di pecat dari menteri kabinet jokowi, karna kau tak becus.",0
2020-12-17T02:58:37+00:00,"@Nirwansyah @ridwankamil Anda betul sekali. Kabinet Jokowi 2 memang amburadul, tidak koordinatif, miskin antisipasi. Jgn salah, saya pendukung Jokowi.",0
2020-12-16T13:58:36+00:00,@mrs_enci Salahnya dia nyerang kabinet Jokowi. Isi statementnya sih pas dan terukur.,0
2020-12-16T13:28:30+00:00,"Anda mundur aja, sejak anda di kabinet @jokowi bnyk ga beres. Gitu aja kok repot!",0
2020-12-16T10:48:51+00:00,"Mungkin krna ""Prabowo""nya Menhan sllu menunjuk Elite GERINDRA msuk dlm lingkaran Kabinet Jokowi.",2
2020-12-16T08:23:01+00:00,"@Dennysiregar7 @Gerindra Klopun iya, kerjanya dia buat Prabowo, bkn buat Jokowi.
 Semakin bnyk Prabowo rekrut org di kabinet Jokowi, semakin bnyk pula Prabowo mndpt rahasia sistem yg dibangun rejim ini.
 Aksi senyap ini jauh lbh efektif drpd koar2",0
2020-12-16T04:16:52+00:00,@irfanz777 @JSuryoP1 @fadlizon @prabowo Apa yg kecewa liat prabowo masuk kabinet jokowi. Apa yg dia bisa lakukan?? Pilpres aja keok padahal udah pake duit banyak. Apalagi cuma jadi menteri. Suaranya aja gak kedengeran selian jalan2 keluar negeri,0
2020-12-16T02:56:57+00:00,PKS apa ada di dalam kabinet Jokowi bang?,2
2020-12-16T02:36:41+00:00,"@mangunsong63 @hnurwahid @jokowi @KPK_RI pks itu parpol yg ada di parlemen, ya fungsinya mengawasi pemerintah yg adalah kabinet jokowi",2
2020-12-16T01:45:19+00:00,Kerjaan kabinet @jokowi ya bang?,2
2020-12-16T00:59:40+00:00,"@ILCtv1 Dalam forum ILC ini, seorang pembicara menyatakan menteri2 di Kabinet JokoWi saat ini, merupakan menteri2 KW2 dan KW3.
 Eh..ee., ternyata si pembuat pernyataan adalah mantan menteri KW10..",0
2020-12-15T22:04:26+00:00,"Inget baik-baik : SY MAU DIvAKSIN CORONA JIKA 
 @jokowi 
 @LuhutBinsarFans 
 @mohmahfudmd 
 @Ahok 
 @erickthohir 
 @Kiyai_MarufAmin 
 @erictohir
 @prabowo 
 @MoctharAli 
 Dan semua anggota kabinet Jokowi divaksin duluan dan itu harus disiarkan melalui semua saluran TV, BERANI??",2
2020-12-15T21:07:36+00:00,"@JSuryoP1 Penjilat benalu ini orang , merugikan tapi nempel untuk sedot makanan alias mengolok olok pimpinannya tapi tanpa malu nempel ikut kerja di kabinet @jokowi",0
2020-12-15T14:32:54+00:00,@JSuryoP1 Enak ya pak dikursi empuk nya kabinet Jokowi .syukuran makan2 pak..ðŸ˜‚,2
2020-12-15T10:42:17+00:00,"ada dua alumni sama 3 semarang di kabinet jokowi, yang satu menkeu ri, satunya lagi menlu palestina. bakbuk.",2
2020-12-15T10:39:10+00:00,@DPP_PKB kok dalam kabinet jokowi saat ini malah prabowo yg atur? keluarga angkat di lagi trs yg di utamakan,0
2020-12-15T10:05:22+00:00,@JSuryoP1 Wow.. gak PUNYA URAT MALU YA ?? kok nempel di Kabinet Jokowi.. Jadi Benalu Dong ðŸ˜‚ðŸ˜‚ðŸ˜‚,0
2020-12-15T09:36:34+00:00,@SINDOnews Saya juga setuju bu ade irma nasdem masuk kabinet jokowi,1
2020-12-15T09:28:57+00:00,"Selamat pak JS. Prabowo ðŸ™‚ðŸ™‚ðŸ™‚ðŸ™‚ðŸ™‚ masuk dlm bagian pemerintahan kabinet @jokowi jilid 2. Walau bukan se level menteri, tp ada ladang mengabdi mengaplikasikan ilmu.",1
2020-12-15T07:14:41+00:00,"Meskipun masih ada nama lain yang rame dibincangkan oleh netizen, Susi Pudjiastuti Menteri KKP di Kabinet Jokowi Jilid I. Menurut beberapa pihak sih konon katanya tak lama lagi kursi menteri yang kosong itu akan segera terisi",2
2020-12-15T05:31:04+00:00,"Dulu super nyinyir kabinet Jokowi , sekarang kok mau gabung
 Urusan perut apa perjuangan ya
 Gagal paham saya",2
2020-12-14T17:02:28+00:00,Bongkar @Dennysiregar7 ternyata ini masalahnya ada menteri yg main belakang di kabinet @jokowi pecat Tito Karnavian pendukung FPI,0
2020-12-14T04:13:31+00:00,"Kalau saya melihatnya memang sudah arahan dari ketumnya bang. Krn apapun judulnya prabowo ga puas hanya jadi menteri di kabinet jokowi. Dan terbukti smpai sekarang, sepak terjangnya sbg MENHAN sama sekali tidak ada semenjak diangkat jadi menteri",0
2020-12-13T23:51:51+00:00,"Di satu sisi mau mendulang suara intoleran, disisi lain mau cari 'cash flow' dari kabinet Jokowi?
 
 atau
 
 Pimpinan Gerindra tidak mampu mengendalikan keliaran FZ?
 
 Kondisi yang sangat menggelikan.",0
2020-12-13T13:18:02+00:00,"@MMargani5 Beliau sdgn asyik bergaul dgnn para iblis,itu kata dia sendiri.
 Malaikat pun bisa jadi iblis jika masuk kabinet Jokowi.",0
2020-12-12T08:11:12+00:00,"@mohmahfudmd Dulu sy sangat kagum sama BAPAK PROF dn setelah masuk kabinet jokowi berharap keadilan, kemanusiaan bisa lebih baik, TAPI TAMBAH ANCUR.....",0
2020-12-12T06:13:44+00:00,"Munculnya istilah cebong kadrun karna ada buzzer. Kalo ga ada buzzer, rukun2 aja tidak ada kubu kubuan. Contoh prabowo skrg ada di kabinet jokowi.",2
2020-12-12T02:37:25+00:00,"@Emon_Lucu @Makbongky3 Keputusan Prabowo masuk kabinet jokowi secara kasat akal menimbulkan persepsi super negatif pd dia tapi ada hal misterius yg mungkin Kita belum tahu, apa tujuan dan endingnya ? Semoga itu adalah Kebaikan !?...",1
2020-12-11T10:31:07+00:00,@CNNIndonesia Pertama kali dalam hidup saya dua menteri dalam kabinet Jokowi /ibu Sri dan ibu Retno satu alumnus dari sama yang sama dengan saya di Semarang,2
2020-12-10T13:12:26+00:00,"@jpnncom Terlanjur basah, mandi sekalian. Sudah membantai 6 orang, mengkriminalisasi satu orang itu kecil. Ada 2 ending buat psikopat ini; membusuk di penjara sebagai penjahat HAM atau jadi Kapolri/menteri kabinet Jokowi.",0
2020-12-10T08:57:40+00:00,Dan pada kabinet Jokowi jilid-2 baru setahun berjalan sudah ada 2 menteri wakil parpol yang tertangkap oleh komisi anti rasuah akibat suap Edhy Prabowo dari Gerindra dan Juliari P. Batubara dari PDIP,0
2020-12-10T08:57:39+00:00,"Kemudian ada Menteri Pemuda dan Olahraga dalam Kabinet Jokowi Jilid-1, Imam Nahrowi yang merupakan wakil dari PKB yang terbukti bersalah menerima Comitment fee dari dana hibah KONI sebesar Rp.26,5 milyar",0
2020-12-10T07:14:43+00:00,@SofuanGusti Dia sakit hati ga jadi apa2 di kabinet jokowi ga di tawarin jadi apapun...divisi nyinyir blm ada di kabinet,0
2020-12-10T04:41:20+00:00,"@ajeng_cute16 @Gerindra @PDemokrat @PDemokrat bisa menang, tanpa harus masuk kabinet @jokowi CC @Gerindra kalah ditangselðŸ˜‚",2
2020-12-10T04:26:09+00:00,"Ia berkomitmen menyelesaikan tugas dan kewajibannya sampai tuntas. Sekarang semesta seolah mendukung dan memberi isyarat. Hampir bersamaan dengan berakhirnya masa pengabdian Bu Risama sebagai walikota Surabaya, terjadi kekosongan kursi menteri di kabinet Jokowi",2
2020-12-10T02:21:57+00:00,"@adearmando1 2 kabinet jokowi kena OTT kau diam saja..
 Giliran tempo kritik kau ikut marah.
 Apa jangan"" kau kepengen jadi mantu jokowi juga ya..?",2
2020-12-09T15:25:32+00:00,@ruhutsitompul Apa pun tindak tanduk Fadlizon itu pasti atas perintah @prabowo jadi menurut saya Prabowo tidak layak ada di dalam kabinet @jokowi partai Gerindra main 2 kaki alias munafik,0
2020-12-08T16:53:10+00:00,"Prabowo rasa cinta ke bangsa tak perlu di ragukan lagi,buktinya adalah dia mau jadi menteri di kabinet Jokowi meski 2x dia tumbang di Pilpres. Kenapa Prabowo diam? krn dia menghormati Jokowi. Beda ama yg selalu jargonnya ""sy prihatin"" reaktif doang ",1
2020-12-08T16:50:04+00:00,Semoga sehat selalu ya Bu @susipudjiastuti dan dapat kembali bergabung di Kabinet @jokowi untuk Indonesia Maju.,1
2020-12-08T14:39:43+00:00,"Desember ceria :
 Dimana 2 menteri kabinet @jokowi melakukan korupsi, FPI VS Polisi dan pilkada di tengah pandemi.
 
 Alangkah lucunya Negeri ini !",0
2020-12-07T10:34:17+00:00,"Sangat memalukan , tuh apa lagih dari partai grindra, kabinet jokowi jadi tercoreng ,adanya menterinya khianat , harusnya amanah , balasan dari allah ke bongkar SAma kpk. Tindak tegas hukum jerat.",0
2020-12-07T07:04:59+00:00,@N0N4m3_90 @chandra_dewi29 Serakah atas kekuasaan maksudnya makin banyak jatah kursi untuk kader PDIP nya duduk di menjadi menteri di kabinet jokowi...makin banyak dapat setoran untuk kas Partai.....udah bisa di baca,0
2020-12-07T05:29:07+00:00,"dgn tertangkapnya dua menteri kabinet Jokowi yg melakukan korupsi, jelas merupakan ketidak mampuan presiden Jokowi memimpin dan mngkontrol menteri""nya. Bkn tdk mungkin menteri yg korupsi masih ada lg dan tersebunyi blm terungkap dan tertangkap KPK. 
 #MaksiatSelaluBikinKehancuran",0
2020-12-07T02:33:36+00:00,"@korantempo Panggil dan tuntut pimpinan partainya, karena dialah yang menentukan Juliari masuk kabinet Jokowi",0
2020-12-07T00:27:43+00:00,@elisa_jkt Memang tujuan KABINET JOKOWI ini dibentuk untuk ngerampok berjamaah melalui aturan yg mereka buat,0
2020-12-07T00:01:17+00:00,Sungguh memprihatinkan bahwa dalam waktu singkat 2 menteri kabinet Jokowi ditangkap KPK karena korupsi. Suasana pandemi Corona ini rupanya tidak membuat para menteri berempati kepada rakyat tetapi justru memanfaatkan momentum untuk cari keuntungan.,0
2020-12-06T23:12:48+00:00,"Partai PDIP yg korupsi melalui kader""nya diberbagai daerah, sbg pejabat kepala daerah hingga menterinya di kabinet Jokowi, tp FPI yg diuber uber, mau dibubarkan. Hai...
 Buruknya nasib bangsaku.
 #HukumanbuatKoruptor
 #MaksiatSelaluBikinKehancuran",0
2020-12-06T22:34:02+00:00,Bos kamu klo disuruh masuk kabinet @jokowi mau gak bos?,2
2020-12-06T22:20:22+00:00,"Menteri2nya ditangkapi KPK karena korupsi, kabinet jokowi seperti sdh jadi sarang koruptor. Apa mungkin jokowi tdk terlibat?!",0
2020-12-06T22:20:21+00:00,Mau bantah apa lagi ternyata kabinet jokowi sarang koruptor.,0
2020-12-06T20:43:25+00:00,"3) Yang jelas kabinet jokowi tidak didominasi para oportunis yang punya niat memperkaya diri, apalagi menggelombungkan kas partai, kementerian jokowi lebih banyak yang punya integritas dan kapabilitas yang memadai, dibanding kementerian SBY, publik masih percaya kementerian jokowi",1
2020-12-06T17:55:47+00:00,"Ozil nangis melihat permainan Arsenal begini. Namun setelah di kroscek, ternyata pemain jerman ini nangis bukan karena permainan Arsenal jelek namun melihat kondisi kabinet Jokowi jilid 2 ini.
 
 *Ahay politik*",0
2020-12-06T16:28:16+00:00,"@RadioElshinta Kasus hukum telah mengevaluasi &amp; mereshuffle scr otomatis kabinet @jokowi 
 Beliau tak seganÂ² utk mengigit birokrasinya yg terlibat sesuai prosedur yg ada.",2
2020-12-06T16:19:52+00:00,"Sudah dua menteri terjerat KPK,tidak bisa dipungkiri lagi klau kabinet jokowi adlh kabinet terburuk,yg gue heran masih ada saja yg membanggakan kabinet ini.
 colek @jokowi",0
2020-12-06T15:35:21+00:00,Jangan sampai otak kampret Zonk ini masuk kabinet @jokowi ! sangat sangat TIDAK SETUJU! Menteri Sosial lebih tepat dibebankan kpd ibu Tri Risamaharini.,0
2020-12-06T14:29:31+00:00,@FerdinandHaean3 Woiii bodat!! Korupsi di kabinet jokowi kritisi dong. Itu yg penting jgn nular ke yang lain. Omongan lu seperti omongan pesanan doang. Gak mutu,0
2020-12-06T13:58:42+00:00,"@MaspiyuO Cuma di Kabinet Jokowi Dua Menteri sosial nya jadi Koruptor.Pertama Idrus Marham, kedua Juliari Batubara..",0
2020-12-06T13:33:42+00:00,@KPK_RI Dalam satu bulan target kpk harus bisa tangkap sedikitnya 15 menteri kabinet jokowi... Siapa aja guys... Yuk kita simak....,0
2020-12-06T13:33:38+00:00,@hanif_marsudi @Ch_Chotlmah Kabinet Jokowi di isi para perampok,0
2020-12-06T12:42:41+00:00,Dah macam foto kabinet jokowi,2
2020-12-06T12:42:03+00:00,"@LisaAmartatara3 Udah ada yg bilang kelompok Taliban KPK sedang merusak kabinet Jokowi?
 Kan kadangÂ² cebong suka sedeng ðŸ¤­",0
2020-12-06T11:42:26+00:00,@Dennysiregar7 Amburadul kabinet jokowi...... tarik sis....,0
2020-12-06T10:10:56+00:00,"Para menteri dari Kabinet Jokowi tersebut adalah:
 
 Idrus Marham
 Imam Nahrawi
 Edhy Prabowo
 Juliari Batubara",2
2020-12-06T09:09:44+00:00,udah gak bisa percaya kabinet Jokowi. semuanya bakal gw suudzon-in,0
2020-12-06T08:53:32+00:00,"Fiks yah bobroknya kabinet.. Jokowi 
 
 Tidak jauh sumbernya adalah malah petaka dari awal adanya kardus di gembok ðŸ¤£ðŸ¤£ðŸ¤£",0
2020-12-06T08:47:37+00:00,Sebenarnya kabinet Jokowi itu cukup punya satu orang aja: Lord Luhut karena beliau handal dan pakar dalam segala urusan.,1
2020-12-06T07:50:05+00:00,@Dennysiregar7 wah... kabinet jokowi rupanya sarang koruptor... para buzzernya pasti kecipratan dong... gak mungkin gak...,0
2020-12-06T07:14:56+00:00,"Aku liatnya Pak Jokowi tu mengandalkan sekali Bu Sri Mulyani dan Pak Luhut. Pengen lihat kalo 2 orang ini berantem di kabinet, Jokowi di sisi siapa? Dan kalo salah satu kecewa dan keluar kabinet, apa pemerintahan akan tetep stabil. wkwkwk",0
2020-12-06T07:12:13+00:00,@serendipweety soalnya cuaca kaya gini juga mendukung menteri2 di kabinet @jokowi buat korupsi,0
2020-12-06T06:22:29+00:00,Seperti nya si caplin pegang banyak kartu pelan2 kuliti kabinet jokowi sambil mempermalukannya. Tp siapa suruh serakah dan masuk kejebakannya. Kartu lain bakal dibuka lagi ini nih sama si caplin kedepan.,0
2020-12-06T05:38:18+00:00,"Ngurusin petamburan mulu sih ini pemerintah, tahunya Menteri kabinet jokowi pada korupsi haha...",0
2020-12-06T04:46:21+00:00,"2 menteri udah keciduk KPK karna dugaan korupsi. emang yaa kabinet @jokowi kabinet paling epic, udahlah titipan semua eh korup pula. gak malu pak?",0
2020-12-06T04:19:55+00:00,"Kabinet Jokowi 2014-2020
 
 Positif Covid-19: 4
 Tersangka KPK: 4
 
 Last update 06/12/2020
 
 Udah 4 yang khianati Jokowi (yang ketahuan)",0
2020-12-06T04:19:05+00:00,"Nanti pas pelajaran sejarah di kabinet jokowi jilid 2, suruh nyebutin nama nama menteri-menterinya.. bilang aja pak luhut. One fit for all",1
2020-12-06T03:56:53+00:00,Menuju akhir taun kabinet jokowi lagi clearance sale. Tp ga di reshuffle alias biar luhut aja yg kerja,2
2020-12-06T03:30:25+00:00,"Sakit ati sih 10 rb per paket bansos, bapak harus bersih2 kabinet @jokowi",0
2020-12-06T03:22:03+00:00,"RESHUFFLE MENTERI KORUPTOR !
 
 Daftar Menteri koruptor di Kabinet Jokowi periode 2 yang harus segera DI RESHUFFLE : Menteri KKP, menteri Sosial, Menteri ATR/BPN, Menteri Pertahanan....",0
2020-12-06T03:00:36+00:00,"Ini lama2 kabinet Jokowi isinya tinggal Opung doang, berdua dah bff.",2
2020-12-06T01:51:07+00:00,"Sobat, sulit dibantah, Kabinet @jokowi sarang koruptor. Presiden Joko Widodo sudah terbukti gagal memimpin pemerintahan yg transparan, bersih dari korupsi dan kejahatan pengrusakan lingkungan oleh bandit-bandit tambang yg di-back up oleh lingkaran istana negara. @JoeBiden",0
2020-12-06T01:10:48+00:00,"@LatifPrasetyo7 @kantayu Kalau memang korupsi memang seharusnya di sikat, sebesar apapun dukungan kita kepada kabinet @jokowi .",0
2020-12-06T00:37:02+00:00,Dua menteri Kabinet @Jokowi ditangkap @KPK_RI tapi buzzer masih memainkan narasi seperti ini -&gt; #.BubarkanOrmasPemecah. Sebenarnya apa prioritas pemerintah @KSPgoid ?,0
2020-12-06T00:35:45+00:00,@ReflyHZ Cuman mau nanya Ini kabinet jokowi pada bisa kerja secara jujur gak sih ??,0
2020-12-06T00:34:23+00:00,Eh gmn anggota team kabinet jokowi yg satu ini...hrsnya buat rakyat sejahtera malah buat dirinya dan keluarga sj yg sejahtera...tembak mati sj setiap koruptor,0
2020-12-06T00:27:33+00:00,"Sudah dua menteri dalam sekejap lagi lagi KPK
 
 Kemarin dalam seminggu kader PDIP kena KPK dan hari ini Juliari Peter Batubara sebelum diangkat Mensos kabinet Jokowi dia itu Wakil Bendahara Umum Bidang Program di PDIP",0
2020-12-06T00:18:15+00:00,@zarazettirazr Kenapa gak kabur yah kayak Masiku .. kalo kabur kan jadi rame kabinet Jokowi.. MENTERI KABUR tersangka Korupsi ah judul yg keren ..,0
2020-12-05T23:55:50+00:00,@gelooraco @jetsilvers Cuman mau nanya Ini kabinet jokowi pada bisa kerja gak sih ??,0
2020-12-05T23:53:49+00:00,"Menteri kabinet @jokowi 1/1mulai nampak kinerjanya. 
 #KPKUpdates",1
2020-12-05T23:07:00+00:00,"Ini Bukan Prestasi. KPK Memang harus Begini__ 
 
 Masalahnya_ Dengan Penetapan Tersangka Beberapa Menteri Menandai Bagaimana RUSAKNYA MENTAL KABINET Jokowi.",0
2020-12-05T22:57:03+00:00,"Buset menteri kabinet jokowi masa pandemi ini udh 2 yang ketewak korupsi. Pak dari pada kosong itu jabatannya kebetulan saya lagi nganggur open loker apa gk ?
 Cc : @jokowi",0
2020-12-05T22:34:32+00:00,"Kabinet Jokowi sebentar lagi akan kocar kacir.
 Makar Allah sebentar lagi akan bekerja...
 Jokowi akan ditinggalkan oleh para menteri dan partai Koalisinya.
 Dan rakyat akan semakin sadar dan menuntut keadilannya...",0
2020-12-05T22:32:07+00:00,"Hanya dlm kurun waktu setahun lbh bbrp hari, kabinet Jokowi periode ke 2 ini sudah 2 menteri ditangkap KPK.",0
2020-12-05T22:14:22+00:00,"@Bungaku_Seroja Kasus HRS ditutupi kasus ott KPK kabinet Jokowi, ini gak masuk logika saya",0
2020-12-05T22:13:28+00:00,"@karnatjahyana Ckckck...
 Prestasi buat KPK,
 Aib buat Kabinet JOKOWI,
 Mestinya jgn terima calon2 menteri titipan dari partai.",0
2020-12-05T19:45:51+00:00,@CNNIndonesia Kacau nih kabinet @jokowi !,0
2020-12-05T12:59:53+00:00,"@fadlizon Maksudnya krn kader gerindra yg jadi menteri kena ott kpk. Maka menteri lain yg berasal dari gerindra, juga mau mundur dari kabinet jokowi gitu",0
2020-12-05T07:07:20+00:00,@ruhutsitompul Jokowi aja yang divaksin sama bang ruhut sitompul.sama ruhut tuh trus menkopolhukam.mahfud md.trus tito...trus kabinet jokowi...,2
2020-12-05T04:59:38+00:00,@susipudjiastuti Buat sy ibu adalah mantan menteri terbaik kabinet Jokowi..,1
2020-12-05T02:40:21+00:00,"@PRFMnews Sesama partai anak buah, dari grindra, udah di angkat jadi menteri kabinet jokowi , akhirnya, hianat, korupsi, tuh.",0
2020-12-04T19:47:39+00:00,"Prabowo merasa kecewa dgnn edy prabowo krn korupsi ,begitupun para pendukung nya yg kecewa krn bergambung dlm kabinet jokowi.
 
 Sakit kan dkecewakan?bgitulah karma",0
2020-12-04T13:23:26+00:00,"@fadlizon om kerjaan mu apa sih stelah tdk jadi pimpinan DPR,, knp brita ecek2 sperti ini yg selalu kau bahas om. pdahal ada kasus seksi menteri pertama di kabinet Jokowi-Amin keciduk KPK, knp bkan sperti itu yg kau soalkn..ðŸ˜ðŸ˜",0
2020-12-04T11:53:15+00:00,@asror_ainul @mohmahfudmd Alhamdulillah mereka bisa berkontribusi bersama kabinet JOKOWI.,1
2020-12-04T09:33:12+00:00,@kurawa Simpel aja Kalo Anies orang yg berkualitas tidak mungkin dipecat dari Kabinet Jokowi,0
2020-12-04T06:17:50+00:00,Mantul Pa apalagi ceramah didepan para pejabat nya di Kabinet Jokowi mantap itu setuju banget yaaa,2
2020-12-03T13:27:39+00:00,"Prabowo ga ada hasil kerja sama sekali .sebaiknya mundur saja dari kabinet jokowi..
 Knpa Rakyat harus mengaji orang ga becus kerja jga!?.",0
2020-12-03T12:23:55+00:00,"Hal ini dipertegas dengan hilangnya program-program terkait kemajuan pedesaan di Kabinet Jokowi-Amin. Kementerian Desa memang ada, hanya bersifat administrasi Pemerintahan. Banyak program-program memajukan Desa di periode pertama,-",0
2020-12-03T12:19:47+00:00,"#RokokNaikRakyatPanik
 Harga pupuk juga naik...
 Pupub bersubsidi belum di keluarkan....
 Hanya disimpan di gudang...
 Apa nunggu tanam padi jotel...
 Kabinet @jokowi memeng toop...
 
 Setelah pupuk yg bersubsidi tak terpakai karena terlambat...
 Maka akan di ambil distributor...
 ðŸ˜ðŸ¥³",0
